points : A
(0.665831, -0.29222, 0.686496)1.5(1.,0,0)
(-0.640585, 0.604529, 0.473492)1.5(1.,0,0)
(0.492279, 0.829387, 0.264157)1.5(0,0.7,0)
(-0.971759, -0.187017, -0.143908)1.5(1.,0,0)
(-0.633754, -0.532027, 0.561518)1.5(1.,0,0)
(-0.903312, 0.279094, -0.325782)1.5(1.,0,0)
(-0.949575, 0.230124, -0.212954)1.5(1.,0,0)
(0.518996, 0.389737, 0.760755)1.5(0,0.7,0)
(-0.164624, 0.661775, -0.731405)1.5(1.,0,0)
(-0.83649, -0.423172, -0.348152)1.5(1.,0,0)
(0.43118, 0.475085, -0.767058)1.5(1.,0,0)
(-0.550361, -0.778854, 0.300815)1.5(0,0.7,0)
(0.186587, 0.0460315, -0.98136)1.5(0,0.7,0)
(0.946798, 0.321715, -0.00857946)1.5(0,0.7,0)
(0.81108, -0.566426, 0.145983)1.5(0,0.7,0)
(0.00326847, 0.221409, 0.975176)1.5(0,0.7,0)
(0.385772, 0.820815, 0.42124)1.5(1.,0,0)
(-0.670562, -0.638378, 0.377915)1.5(1.,0,0)
(0.956438, 0.25043, -0.150039)1.5(0,0.7,0)
(0.586363, -0.716278, -0.378317)1.5(0,0.7,0)
(-0.536763, -0.843494, -0.0200839)1.5(0,0.7,0)
(-0.57171, 0.393372, -0.720004)1.5(0,0.7,0)
(0.632033, 0.256133, 0.731389)1.5(1.,0,0)
(-0.225757, 0.668281, -0.708826)1.5(1.,0,0)
(-0.288398, -0.680242, 0.673868)1.5(1.,0,0)
(0.914078, -0.0253742, -0.404743)1.5(0,0.7,0)
(0.242516, 0.72807, 0.641171)1.5(1.,0,0)
(-0.145053, -0.986993, -0.069311)1.5(1.,0,0)
(-0.605613, 0.042459, 0.794626)1.5(0,0.7,0)
(0.26329, -0.888102, 0.376766)1.5(0,0.7,0)
(0.936226, -0.342104, -0.080285)1.5(0,0.7,0)
(-0.717178, 0.453623, 0.529039)1.5(1.,0,0)
(-0.773915, 0.281368, -0.567352)1.5(0,0.7,0)
(0.794066, -0.524865, 0.306555)1.5(0,0.7,0)
(0.535074, 0.66279, -0.523838)1.5(1.,0,0)
(-0.652012, 0.659104, -0.374783)1.5(1.,0,0)
(-0.70101, 0.156988, -0.695657)1.5(1.,0,0)
(-0.990623, -0.00593467, 0.136497)1.5(0,0.7,0)
(0.318354, 0.821074, 0.473802)1.5(0,0.7,0)
(-0.195172, -0.738385, 0.645519)1.5(1.,0,0)
(0.355197, -0.584912, 0.729187)1.5(0,0.7,0)
(0.718753, -0.483792, -0.49934)1.5(1.,0,0)
(0.514268, -0.45086, 0.729557)1.5(1.,0,0)
(-0.583436, 0.414275, -0.698554)1.5(0,0.7,0)
(-0.217266, -0.180252, -0.959325)1.5(1.,0,0)
(0.521755, 0.0325979, -0.852472)1.5(0,0.7,0)
(-0.893853, -0.355516, 0.273195)1.5(1.,0,0)
(0.0644882, 0.655744, -0.752224)1.5(1.,0,0)
(0.738564, -0.17536, -0.650978)1.5(1.,0,0)
(0.73134, 0.667477, 0.140058)1.5(1.,0,0)
(0.895886, 0.443159, 0.0315837)1.5(0,0.7,0)
(-0.518672, 0.597671, 0.611367)1.5(1.,0,0)
(-0.134985, -0.333256, -0.933123)1.5(0,0.7,0)
(0.148761, 0.660993, 0.735498)1.5(1.,0,0)
(-0.811201, -0.232333, -0.536633)1.5(0,0.7,0)
(-0.677775, -0.573962, 0.459553)1.5(0,0.7,0)
(0.544787, -0.15471, 0.82418)1.5(0,0.7,0)
(-0.846963, 0.508037, -0.156688)1.5(0,0.7,0)
(-0.440951, 0.492349, -0.750436)1.5(1.,0,0)
(0.863728, -0.229057, 0.448895)1.5(0,0.7,0)
(-0.571406, 0.810901, -0.12623)1.5(0,0.7,0)
(0.742365, 0.463822, -0.483492)1.5(1.,0,0)
(-0.658609, -0.73535, -0.159671)1.5(1.,0,0)
(0.802819, 0.567079, -0.184127)1.5(0,0.7,0)
(-0.967999, 0.146982, 0.203405)1.5(1.,0,0)
(-0.630618, 0.732792, -0.255611)1.5(0,0.7,0)
(-0.872203, -0.39342, -0.29066)1.5(0,0.7,0)
(0.65267, -0.398098, -0.644624)1.5(1.,0,0)
(0.07476, 0.476245, -0.876129)1.5(0,0.7,0)
(0.958879, 0.056503, 0.278135)1.5(0,0.7,0)
(0.534582, -0.290297, -0.793694)1.5(0,0.7,0)
(-0.680863, 0.726687, -0.0913861)1.5(1.,0,0)
(-0.797936, 0.138564, -0.586598)1.5(0,0.7,0)
(0.799288, -0.197845, -0.567447)1.5(0,0.7,0)
(-0.455792, -0.100106, 0.884439)1.5(0,0.7,0)
(-0.372103, 0.147671, 0.916369)1.5(0,0.7,0)
(-0.77031, 0.553725, 0.316246)1.5(0,0.7,0)
(-0.826982, -0.306809, 0.471135)1.5(0,0.7,0)
(0.231591, -0.65483, -0.719419)1.5(1.,0,0)
(-0.764693, 0.633542, -0.117766)1.5(0,0.7,0)
(-0.840866, 0.247005, -0.481595)1.5(0,0.7,0)
(0.452017, 0.649894, 0.610997)1.5(1.,0,0)
(-0.579119, -0.664274, -0.472611)1.5(1.,0,0)
(0.00849045, 0.812867, 0.582387)1.5(0,0.7,0)
(0.739596, -0.132851, -0.659809)1.5(1.,0,0)
(-0.706088, 0.460602, -0.537853)1.5(1.,0,0)
(-0.973616, -0.0972563, 0.206427)1.5(0,0.7,0)
(-0.494622, 0.471981, 0.729783)1.5(1.,0,0)
(-0.461117, -0.440183, 0.770461)1.5(1.,0,0)
(0.474903, 0.592762, -0.650462)1.5(1.,0,0)
(-0.0486307, 0.710439, 0.702077)1.5(1.,0,0)
(0.410767, 0.301307, -0.860514)1.5(0,0.7,0)
(0.192322, 0.972507, 0.131312)1.5(1.,0,0)
(0.180616, -0.383773, -0.905591)1.5(0,0.7,0)
(-0.493684, 0.0393373, -0.868751)1.5(0,0.7,0)
(0.637092, 0.431889, 0.638424)1.5(1.,0,0)
(-0.627659, 0.552106, 0.548838)1.5(1.,0,0)
(0.774117, -0.338243, 0.535103)1.5(0,0.7,0)
(-0.0498253, 0.821689, -0.567755)1.5(0,0.7,0)
(-0.470985, 0.861314, 0.190555)1.5(0,0.7,0)
(0.269038, 0.888285, -0.372246)1.5(0,0.7,0)
(-0.66529, -0.72718, -0.169113)1.5(1.,0,0)
(0.163335, -0.929204, 0.331513)1.5(0,0.7,0)
(0.844019, -0.519133, -0.134661)1.5(0,0.7,0)
(0.655738, -0.325751, -0.681098)1.5(1.,0,0)
(-0.173411, -0.362593, -0.915672)1.5(0,0.7,0)
(0.184698, -0.842137, 0.506648)1.5(0,0.7,0)
(0.372848, 0.661261, 0.650937)1.5(1.,0,0)
(0.782899, 0.50217, 0.36728)1.5(0,0.7,0)
(-0.547783, -0.208495, 0.810224)1.5(0,0.7,0)
(-0.464106, 0.874587, 0.140368)1.5(0,0.7,0)
(0.45156, -0.370142, 0.811842)1.5(1.,0,0)
(0.205231, 0.684745, 0.699289)1.5(1.,0,0)
(-0.343996, -0.709329, 0.615239)1.5(1.,0,0)
(0.275325, -0.96121, -0.0165001)1.5(0,0.7,0)
(-0.144812, 0.150036, 0.978018)1.5(1.,0,0)
(0.338144, 0.465606, 0.817845)1.5(0,0.7,0)
(-0.998702, 0.0488052, 0.0145993)1.5(1.,0,0)
(-0.430236, -0.898131, -0.0908745)1.5(0,0.7,0)
(-0.954116, -0.284098, -0.0946132)1.5(0,0.7,0)
(-0.059141, 0.997036, -0.0492191)1.5(1.,0,0)
(0.773854, 0.621608, -0.121463)1.5(0,0.7,0)
(-0.539255, -0.575675, -0.614656)1.5(1.,0,0)
(-0.801526, 0.2959, 0.519615)1.5(0,0.7,0)
(0.341095, -0.712809, 0.612828)1.5(1.,0,0)
(0.179434, -0.97232, 0.14966)1.5(1.,0,0)
(-0.10575, -0.940916, 0.321705)1.5(0,0.7,0)
(0.491207, 0.572108, 0.656816)1.5(1.,0,0)
(0.628589, -0.6252, 0.462602)1.5(1.,0,0)
(0.981421, -0.176849, 0.0744091)1.5(0,0.7,0)
(0.176443, -0.120405, -0.976919)1.5(1.,0,0)
(-0.455779, -0.4258, -0.781639)1.5(1.,0,0)
(-0.564704, 0.347185, 0.748713)1.5(0,0.7,0)
(-0.120208, 0.470731, -0.874049)1.5(0,0.7,0)
(0.1767, 0.733713, -0.656081)1.5(1.,0,0)
(0.075188, 0.957525, 0.278376)1.5(0,0.7,0)
(-0.657278, -0.116374, 0.744609)1.5(1.,0,0)
(-0.162213, 0.776999, 0.608242)1.5(0,0.7,0)
(-0.893795, -0.150266, -0.422552)1.5(0,0.7,0)
(0.42908, 0.889938, -0.1546)1.5(0,0.7,0)
(0.821411, 0.57003, 0.0187086)1.5(0,0.7,0)
(0.00975484, 0.982033, 0.188456)1.5(0,0.7,0)
(0.953371, -0.148919, 0.262501)1.5(0,0.7,0)
(0.65854, 0.540547, -0.523579)1.5(1.,0,0)
(-0.870248, -0.396413, 0.292445)1.5(0,0.7,0)
(-0.620937, 0.569489, 0.538628)1.5(1.,0,0)
(0.343203, 0.0513668, 0.937856)1.5(0,0.7,0)
(-0.0653291, 0.88493, 0.461119)1.5(0,0.7,0)
(-0.0453832, -0.480711, 0.875704)1.5(0,0.7,0)
(0.635129, 0.383201, -0.670647)1.5(1.,0,0)
(0.275604, 0.0814095, -0.957818)1.5(0,0.7,0)
(-0.111621, -0.889177, -0.44374)1.5(0,0.7,0)
(0.297922, -0.401377, -0.866106)1.5(0,0.7,0)
(0.577977, -0.645577, 0.499172)1.5(1.,0,0)
(-0.502121, -0.527068, 0.685619)1.5(1.,0,0)
(-0.315254, 0.832074, 0.456363)1.5(0,0.7,0)
(0.920105, -0.218525, -0.325044)1.5(0,0.7,0)
(0.570769, -0.165776, 0.804202)1.5(0,0.7,0)
(0.268894, -0.81501, 0.513279)1.5(0,0.7,0)
(-0.260174, 0.460588, -0.848627)1.5(0,0.7,0)
(-0.615405, -0.669093, 0.416643)1.5(1.,0,0)
(0.817655, -0.532695, 0.21835)1.5(0,0.7,0)
(0.249942, 0.951575, 0.178979)1.5(1.,0,0)
(0.816814, -0.576715, 0.0146274)1.5(0,0.7,0)
(-0.702946, -0.0575245, 0.708913)1.5(1.,0,0)
(-0.557251, 0.717369, 0.418155)1.5(0,0.7,0)
(-0.700061, -0.664444, 0.26159)1.5(1.,0,0)
(0.731789, -0.516278, 0.444906)1.5(1.,0,0)
(0.274344, 0.712302, -0.646035)1.5(1.,0,0)
(-0.760884, -0.414812, 0.498986)1.5(1.,0,0)
(-0.495182, 0.632201, -0.595917)1.5(1.,0,0)
(0.771919, 0.62499, 0.116307)1.5(0,0.7,0)
(0.688285, -0.164758, -0.706483)1.5(1.,0,0)
(0.874235, -0.393775, -0.283997)1.5(0,0.7,0)
(-0.280436, -0.926552, -0.250713)1.5(1.,0,0)
(0.396679, 0.8878, -0.233358)1.5(0,0.7,0)
(0.925439, 0.100219, -0.365402)1.5(0,0.7,0)
(-0.216366, 0.488651, 0.845225)1.5(0,0.7,0)
(0.471485, -0.516916, -0.714492)1.5(1.,0,0)
(-0.521544, 0.407774, -0.749474)1.5(0,0.7,0)
(-0.616588, 0.157835, 0.771302)1.5(0,0.7,0)
(0.727929, -0.49485, -0.474597)1.5(1.,0,0)
(-0.616142, 0.648321, 0.447268)1.5(1.,0,0)
(-0.636751, 0.45053, -0.625757)1.5(1.,0,0)
(-0.0186175, -0.186088, 0.982357)1.5(0,0.7,0)
(-0.48136, -0.779935, 0.399993)1.5(1.,0,0)
(0.640893, -0.477435, -0.601092)1.5(1.,0,0)
(-0.194402, 0.800348, 0.567143)1.5(0,0.7,0)
(-0.977982, 0.058282, -0.200384)1.5(0,0.7,0)
(-0.0998742, -0.548396, -0.830233)1.5(0,0.7,0)
(-0.63713, 0.0752619, -0.767073)1.5(0,0.7,0)
(-0.785658, 0.597056, 0.162068)1.5(0,0.7,0)
(0.280581, 0.958491, -0.0506837)1.5(0,0.7,0)
(-0.0192851, -0.545196, 0.838087)1.5(0,0.7,0)
(0.821378, 0.466109, -0.328758)1.5(0,0.7,0)
(-0.0771914, -0.482994, 0.872214)1.5(0,0.7,0)
(-0.211157, 0.722065, -0.658813)1.5(1.,0,0)
(-0.785675, 0.0700765, 0.614658)1.5(0,0.7,0)
(0.249079, -0.62401, -0.740656)1.5(0,0.7,0)
(-0.519466, 0.840126, 0.156022)1.5(0,0.7,0)
(-0.708281, 0.542027, -0.452266)1.5(1.,0,0)
(0.580384, -0.635543, 0.509156)1.5(1.,0,0)
(0.0300089, 0.713539, -0.699973)1.5(1.,0,0)
(0.735922, -0.242481, 0.632156)1.5(0,0.7,0)
(-0.423485, 0.281933, 0.860915)1.5(0,0.7,0)
(0.623192, 0.768703, -0.143973)1.5(0,0.7,0)
(0.27907, -0.593573, 0.754845)1.5(0,0.7,0)
(0.56346, -0.318188, -0.76241)1.5(0,0.7,0)
(-0.264036, 0.635024, 0.725968)1.5(1.,0,0)
(0.0977379, -0.596569, 0.796588)1.5(0,0.7,0)
(-0.277882, 0.686684, 0.671749)1.5(1.,0,0)
(0.57239, 0.766007, 0.29258)1.5(0,0.7,0)
(0.0332005, -0.782993, 0.621144)1.5(0,0.7,0)
(-0.303137, -0.857985, -0.414691)1.5(0,0.7,0)
(-0.182238, -0.306711, -0.934194)1.5(0,0.7,0)
(0.786269, 0.462791, -0.409396)1.5(1.,0,0)
(-0.610123, 0.656949, 0.44291)1.5(1.,0,0)
(0.697638, 0.149598, 0.700658)1.5(1.,0,0)
(0.645228, 0.0601545, 0.761618)1.5(0,0.7,0)
(0.845322, -0.37181, 0.383651)1.5(1.,0,0)
(-0.563344, -0.793294, 0.230927)1.5(0,0.7,0)
(0.0819853, -0.346711, -0.934382)1.5(0,0.7,0)
(-0.624843, -0.651262, -0.430614)1.5(1.,0,0)
(0.797579, 0.00953691, -0.603139)1.5(0,0.7,0)
(0.40155, 0.169802, -0.899958)1.5(0,0.7,0)
(-0.438427, -0.765906, 0.470286)1.5(1.,0,0)
(-0.943, 0.329629, -0.0457865)1.5(0,0.7,0)
(-0.0985454, -0.942919, -0.318108)1.5(0,0.7,0)
(-0.0223905, -0.962881, 0.268997)1.5(0,0.7,0)
(-0.71148, -0.651929, 0.262269)1.5(1.,0,0)
(0.346529, -0.647592, -0.678632)1.5(1.,0,0)
(0.75892, -0.646218, -0.0802701)1.5(0,0.7,0)
(0.657304, -0.12176, -0.743725)1.5(1.,0,0)
(-0.250329, -0.606507, 0.754642)1.5(0,0.7,0)
(0.050207, -0.773457, -0.631857)1.5(0,0.7,0)
(0.734012, 0.573539, 0.363701)1.5(0,0.7,0)
(0.583216, -0.523768, 0.620907)1.5(1.,0,0)
(0.778971, 0.161447, 0.60592)1.5(0,0.7,0)
(0.659544, 0.467268, -0.58878)1.5(1.,0,0)
(-0.0211154, 0.547831, -0.836322)1.5(0,0.7,0)
(0.360088, -0.7854, 0.503472)1.5(0,0.7,0)
(0.933826, 0.340038, 0.111102)1.5(0,0.7,0)
(0.395443, -0.308673, 0.86507)1.5(1.,0,0)
(0.820206, -0.336665, 0.462514)1.5(0,0.7,0)
(-0.946221, 0.248178, 0.20754)1.5(1.,0,0)
(-0.310964, 0.526677, 0.791147)1.5(0,0.7,0)
(-0.317693, 0.661153, 0.679668)1.5(1.,0,0)
(-0.505738, 0.860083, -0.0669731)1.5(0,0.7,0)
(0.29713, 0.816482, 0.495046)1.5(0,0.7,0)
(-0.0551621, -0.681795, 0.729461)1.5(1.,0,0)
(-0.207681, 0.768747, -0.604894)1.5(0,0.7,0)
(0.425913, -0.807458, -0.408178)1.5(1.,0,0)
(-0.715124, -0.638435, 0.284604)1.5(1.,0,0)
(-0.353362, -0.572181, 0.740097)1.5(0,0.7,0)
(-0.189503, 0.980474, -0.0525191)1.5(0,0.7,0)
(-0.00781608, 0.565597, 0.824645)1.5(0,0.7,0)
(0.11341, -0.191809, -0.974858)1.5(1.,0,0)
(-0.484481, 0.830836, -0.273842)1.5(0,0.7,0)
(-0.318846, 0.944888, -0.074325)1.5(0,0.7,0)
(-0.203155, 0.286483, -0.936299)1.5(1.,0,0)
(-0.21437, 0.816554, 0.53599)1.5(0,0.7,0)
(0.245298, 0.569831, -0.784296)1.5(0,0.7,0)
(0.814148, 0.548566, 0.190365)1.5(0,0.7,0)
(-0.377144, -0.704362, 0.601362)1.5(0,0.7,0)
(-0.572706, -0.297203, 0.763989)1.5(0,0.7,0)
(-0.116231, -0.974761, 0.19061)1.5(1.,0,0)
(0.514771, 0.583971, -0.627685)1.5(1.,0,0)
(-0.581955, 0.74074, 0.335607)1.5(0,0.7,0)
(0.198126, -0.698183, 0.687958)1.5(1.,0,0)
(0.236639, 0.711824, 0.661293)1.5(1.,0,0)
(-0.943005, -0.104819, -0.315841)1.5(0,0.7,0)
(0.534826, -0.786291, 0.309368)1.5(0,0.7,0)
(0.573673, 0.659948, -0.485148)1.5(1.,0,0)
(0.096907, -0.924727, -0.368089)1.5(0,0.7,0)
(-0.471136, 0.597924, -0.648474)1.5(1.,0,0)
(-0.716807, -0.624688, 0.309762)1.5(1.,0,0)
(0.0754536, 0.565429, 0.821338)1.5(0,0.7,0)
(0.577364, 0.660614, 0.479833)1.5(1.,0,0)
(0.251879, -0.737903, -0.626144)1.5(0,0.7,0)
(-0.366784, -0.0457411, -0.929181)1.5(0,0.7,0)
(0.436396, 0.657876, 0.613807)1.5(1.,0,0)
(0.573045, 0.164143, -0.802917)1.5(0,0.7,0)
(-0.0798231, 0.539679, 0.838078)1.5(0,0.7,0)
(-0.688549, 0.21211, -0.693476)1.5(1.,0,0)
(0.216926, -0.666515, -0.713233)1.5(1.,0,0)
(-0.387648, 0.421757, 0.819665)1.5(1.,0,0)
(0.152812, -0.83004, -0.536359)1.5(0,0.7,0)
(-0.172769, 0.755977, 0.631387)1.5(0,0.7,0)
(-0.417515, 0.780421, -0.46543)1.5(1.,0,0)
(-0.10488, -0.929953, 0.352402)1.5(0,0.7,0)
(-0.447535, -0.580937, 0.679871)1.5(1.,0,0)
(-0.373163, -0.697875, 0.611326)1.5(1.,0,0)
(0.576457, 0.534433, -0.618126)1.5(1.,0,0)
(-0.483431, 0.815852, 0.317301)1.5(0,0.7,0)
(-0.0842886, -0.796903, -0.598198)1.5(0,0.7,0)
(-0.817414, 0.423347, -0.390656)1.5(1.,0,0)
(0.646599, -0.70503, 0.291278)1.5(1.,0,0)
(-0.699806, 0.600888, 0.386271)1.5(1.,0,0)
(0.764651, -0.375772, -0.523549)1.5(0,0.7,0)
(-0.762359, -0.631668, 0.140727)1.5(0,0.7,0)
(0.707876, 0.614958, -0.347474)1.5(1.,0,0)
(-0.444681, 0.64699, -0.619405)1.5(1.,0,0)
(-0.323359, 0.6563, -0.681696)1.5(1.,0,0)
(-0.0564082, 0.99732, 0.0465868)1.5(1.,0,0)
(-0.506126, 0.554731, -0.660386)1.5(1.,0,0)
(0.115552, 0.980297, -0.160207)1.5(1.,0,0)
(0.332126, 0.223044, 0.916485)1.5(0,0.7,0)
(-0.269143, -0.689658, 0.67226)1.5(1.,0,0)
(0.323061, -0.656965, 0.681197)1.5(1.,0,0)
(0.739951, -0.0828063, 0.667544)1.5(1.,0,0)
(-0.556705, 0.77867, -0.289401)1.5(0,0.7,0)
(-0.281697, 0.0466209, -0.95837)1.5(0,0.7,0)
(-0.759461, -0.506524, -0.408231)1.5(1.,0,0)
(0.757229, -0.623584, -0.194288)1.5(0,0.7,0)
(-0.562506, 0.365546, 0.741595)1.5(0,0.7,0)
(-0.683809, 0.719224, 0.122977)1.5(1.,0,0)
(0.746979, 0.662626, -0.0543019)1.5(1.,0,0)
(0.647108, -0.547569, -0.530489)1.5(1.,0,0)
(-0.425809, -0.585849, 0.689541)1.5(0,0.7,0)
(-0.542653, -0.423546, 0.725353)1.5(0,0.7,0)
(0.643929, 0.6927, 0.324841)1.5(1.,0,0)
(0.32902, 0.90793, 0.259633)1.5(1.,0,0)
(-0.641908, -0.28081, 0.713513)1.5(1.,0,0)
(0.439522, 0.0897588, 0.893736)1.5(0,0.7,0)
(-0.459242, 0.424402, -0.780372)1.5(1.,0,0)
(-0.545891, -0.789916, 0.279349)1.5(0,0.7,0)
(-0.0353633, -0.519473, 0.853755)1.5(0,0.7,0)
(0.674269, -0.127682, 0.727364)1.5(1.,0,0)
(0.745996, 0.0580368, 0.663417)1.5(1.,0,0)
(-0.599875, -0.411261, 0.686305)1.5(1.,0,0)
(0.314959, -0.937422, -0.148464)1.5(0,0.7,0)
(0.711464, -0.578836, -0.398457)1.5(0,0.7,0)
(-0.589008, 0.618749, -0.519826)1.5(1.,0,0)
(-0.655226, -0.682369, -0.324116)1.5(1.,0,0)
(0.14934, -0.915855, 0.372702)1.5(0,0.7,0)
(0.474545, 0.568219, 0.672261)1.5(1.,0,0)
(-0.0582805, 0.0524182, -0.996923)1.5(1.,0,0)
(0.357003, 0.931388, 0.0711713)1.5(0,0.7,0)
(-0.506568, 0.686841, 0.521189)1.5(1.,0,0)
(-0.831455, -0.551284, -0.0690569)1.5(0,0.7,0)
(0.463967, -0.844077, 0.268827)1.5(0,0.7,0)
(-0.544029, 0.279845, -0.791024)1.5(0,0.7,0)
(0.587499, -0.799308, 0.126301)1.5(0,0.7,0)
(-0.155029, -0.975531, -0.1559)1.5(1.,0,0)
(-0.48051, 0.265367, -0.835877)1.5(0,0.7,0)
(0.63957, -0.0553311, -0.766739)1.5(0,0.7,0)
(0.523728, 0.755439, 0.393727)1.5(0,0.7,0)
(-0.590748, 0.1688, -0.789002)1.5(0,0.7,0)
(0.271354, 0.659753, 0.700781)1.5(1.,0,0)
(0.884386, -0.437076, -0.163788)1.5(0,0.7,0)
(0.484439, -0.452453, 0.748736)1.5(1.,0,0)
(0.625935, -0.566337, 0.53616)1.5(1.,0,0)
(-0.437114, 0.376234, 0.816933)1.5(1.,0,0)
(-0.948956, -0.240208, 0.20441)1.5(1.,0,0)
(0.667703, 0.684228, -0.293264)1.5(1.,0,0)
(0.886868, 0.389974, -0.247761)1.5(0,0.7,0)
(-0.725093, -0.150457, -0.672014)1.5(1.,0,0)
(0.517249, -0.599974, -0.610315)1.5(1.,0,0)
(-0.97071, -0.24025, -0.00135848)1.5(0,0.7,0)
(0.677823, -0.59859, 0.426903)1.5(1.,0,0)
(-0.430706, -0.0217208, -0.902231)1.5(0,0.7,0)
(-0.723994, 0.599127, 0.341877)1.5(0,0.7,0)
(-0.0492652, 0.92757, -0.370388)1.5(0,0.7,0)
(0.205653, 0.961129, -0.184223)1.5(1.,0,0)
(0.576693, -0.724695, 0.37715)1.5(0,0.7,0)
(-0.470242, -0.530364, 0.705398)1.5(1.,0,0)
(-0.611442, 0.672949, 0.416267)1.5(1.,0,0)
(0.137602, -0.710039, 0.690587)1.5(1.,0,0)
(0.398443, 0.813819, 0.423015)1.5(1.,0,0)
(-0.634597, -0.443958, 0.632604)1.5(1.,0,0)
(0.240195, 0.964065, 0.113511)1.5(0,0.7,0)
(0.283241, 0.9164, 0.282818)1.5(1.,0,0)
(-0.623496, 0.415596, 0.662218)1.5(1.,0,0)
(0.211292, 0.884191, 0.416607)1.5(0,0.7,0)
(-0.0075739, -0.976909, -0.213522)1.5(0,0.7,0)
(0.720686, 0.670687, 0.175471)1.5(1.,0,0)
(-0.536205, -0.393217, -0.746903)1.5(0,0.7,0)
(-0.182819, -0.973801, 0.135236)1.5(1.,0,0)
(-0.889461, 0.261521, -0.374787)1.5(0,0.7,0)
(-0.871592, 0.115608, -0.476406)1.5(0,0.7,0)
(0.368695, 0.908486, 0.196766)1.5(0,0.7,0)
(0.192249, -0.627578, 0.754444)1.5(0,0.7,0)
(-0.191018, -0.762687, 0.617916)1.5(0,0.7,0)
(0.412931, 0.903169, 0.117358)1.5(0,0.7,0)
(0.889739, -0.356672, 0.284867)1.5(1.,0,0)
(0.730423, 0.429403, -0.531127)1.5(0,0.7,0)
(0.383184, 0.394978, -0.834963)1.5(1.,0,0)
(-0.665349, 0.00486044, 0.746516)1.5(1.,0,0)
(0.383705, -0.0556162, 0.92178)1.5(0,0.7,0)
(-0.010899, -0.766934, -0.641633)1.5(0,0.7,0)
(0.159582, 0.353574, -0.921694)1.5(0,0.7,0)
(0.464332, 0.131783, 0.875802)1.5(0,0.7,0)
(-0.746341, -0.6642, -0.0425846)1.5(1.,0,0)
(-0.4482, -0.155039, -0.880386)1.5(0,0.7,0)
(-0.824466, 0.561523, 0.0703413)1.5(0,0.7,0)
(0.540816, -0.640493, -0.54524)1.5(1.,0,0)
(0.172248, 0.964943, -0.19803)1.5(1.,0,0)
(0.355708, 0.289988, -0.88847)1.5(1.,0,0)
(0.72862, -0.35252, -0.587233)1.5(0,0.7,0)
(0.293032, -0.472178, -0.831373)1.5(0,0.7,0)
(0.833582, 0.364579, -0.414998)1.5(1.,0,0)
(-0.653832, 0.371443, 0.659192)1.5(1.,0,0)
(-0.515798, 0.517585, 0.682685)1.5(1.,0,0)
(-0.545909, 0.651593, -0.526697)1.5(1.,0,0)
(0.277792, -0.878813, 0.387969)1.5(0,0.7,0)
(0.532772, -0.416171, -0.736855)1.5(0,0.7,0)
(0.957632, -0.0093536, -0.287844)1.5(0,0.7,0)
(0.80916, 0.237844, 0.537299)1.5(0,0.7,0)
(0.625556, -0.75997, -0.176427)1.5(0,0.7,0)
(-0.843222, -0.486163, 0.229394)1.5(0,0.7,0)
(-0.732878, 0.671018, -0.112358)1.5(1.,0,0)
(-0.247431, -0.0350404, 0.968272)1.5(0,0.7,0)
(0.592907, -0.746448, -0.30212)1.5(0,0.7,0)
(0.731892, -0.678726, -0.0605366)1.5(1.,0,0)
(0.674479, -0.638348, 0.370931)1.5(1.,0,0)
(-0.0688986, 0.53357, -0.842945)1.5(0,0.7,0)
(0.549755, -0.770545, 0.322537)1.5(0,0.7,0)
(0.635482, 0.257407, -0.727945)1.5(1.,0,0)
(-0.329711, 0.876858, 0.349873)1.5(1.,0,0)
(0.880925, 0.468728, -0.0653035)1.5(0,0.7,0)
(0.148206, 0.730039, 0.667142)1.5(1.,0,0)
(-0.912749, -0.0228721, -0.407881)1.5(0,0.7,0)
(0.816291, -0.540255, 0.204435)1.5(0,0.7,0)
(-0.984751, -0.140303, -0.102862)1.5(1.,0,0)
(0.86814, 0.445207, 0.21937)1.5(0,0.7,0)
(-0.143714, 0.654712, 0.742091)1.5(1.,0,0)
(-0.214231, 0.711127, -0.66963)1.5(1.,0,0)
(0.876081, 0.272196, 0.397985)1.5(0,0.7,0)
(-0.906497, 0.262925, -0.330352)1.5(1.,0,0)
(-0.258785, -0.336, -0.905612)1.5(1.,0,0)
(0.0376604, 0.486656, -0.872782)1.5(0,0.7,0)
(-0.601321, -0.247368, -0.759751)1.5(0,0.7,0)
(0.871191, -0.296946, -0.39096)1.5(1.,0,0)
(0.529114, 0.239486, -0.814054)1.5(0,0.7,0)
(-0.580793, -0.645991, -0.495354)1.5(1.,0,0)
(0.50508, -0.144724, -0.850852)1.5(0,0.7,0)
(-0.160405, 0.878932, -0.449164)1.5(0,0.7,0)
(-0.657565, 0.285483, 0.697214)1.5(1.,0,0)
(-0.511028, 0.294387, 0.80758)1.5(0,0.7,0)
(-0.541381, 0.563302, 0.624178)1.5(1.,0,0)
(-0.5405, 0.00655728, -0.841319)1.5(0,0.7,0)
(-0.781164, -0.511864, 0.357461)1.5(0,0.7,0)
(-0.467576, 0.838288, -0.280439)1.5(0,0.7,0)
(0.982641, -0.0240429, 0.183953)1.5(0,0.7,0)
(0.363386, 0.407746, -0.837672)1.5(1.,0,0)
(-0.984818, -0.173051, 0.013704)1.5(0,0.7,0)
(-0.480572, 0.575749, 0.661486)1.5(1.,0,0)
(0.390486, -0.649591, -0.652343)1.5(1.,0,0)
